f__objectid,발생년,발생월,발생일,발생시,발생날짜,발생분,주야,요일,dead,cnt,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,col1,사고유형_중분류,acc,acc1,법규위반_대분류,law,law1,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,경도,위도,x,y
205,2017,3,1,5,2017년 3월 1일 수요일,15,야간,수,1,1,0,0,0,서울,강동구,차대사람,0,보도통행중,보도통행중,보도통행중,운전자법규위반,"""과속""","""과속""",교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,127.1290844,37.53707988,127.1290849,37.53708305
156,2017,2,12,6,2017년 2월 12일 일요일,29,주간,일,1,1,0,0,0,서울,서초구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0191664,37.51596404,127.0191671,37.51596668
374,2017,5,1,0,2017년 5월 1일 월요일,30,야간,월,1,3,1,1,0,서울,구로구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,이륜차,이륜차,보행자,보행자,126.8954147,37.47838583,126.8954152,37.47838557
467,2017,6,2,3,2017년 6월 2일 금요일,45,야간,금,1,2,1,0,0,서울,용산구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9616659,37.52153781,126.9616659,37.52153845
1158,2017,12,17,2,2017년 12월 17일 일요일,28,야간,일,1,3,0,2,0,서울,서초구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.040653,37.46273408,127.0406548,37.46273605
155,2017,2,12,2,2017년 2월 12일 일요일,40,야간,일,1,1,0,0,0,서울,광진구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",교차로,교차로내,승용차,승용차,보행자,보행자,127.087259,37.56221774,127.0872594,37.56221685
203,2017,3,1,1,2017년 3월 1일 수요일,15,야간,수,1,3,2,0,0,서울,강남구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0341228,37.50007897,127.034124,37.50007559
311,2017,4,7,23,2017년 4월 7일 금요일,35,야간,금,1,1,0,0,0,서울,마포구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9479643,37.54097168,126.9479666,37.54097226
314,2017,4,9,2,2017년 4월 9일 일요일,27,야간,일,1,1,0,0,0,서울,강동구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",기타,기타,승용차,승용차,보행자,보행자,127.1373057,37.53421477,127.1373045,37.53421232
598,2017,7,11,23,2017년 7월 11일 화요일,37,야간,화,1,1,0,0,0,서울,영등포구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,이륜차,이륜차,보행자,보행자,126.8966979,37.52133287,126.8966998,37.52133183
946,2017,10,17,0,2017년 10월 17일 화요일,17,야간,화,1,1,0,0,0,서울,마포구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9079127,37.56425772,126.9079107,37.56426051
977,2017,10,24,0,2017년 10월 24일 화요일,20,야간,화,1,1,0,0,0,서울,강남구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0459612,37.4955732,127.0459638,37.49557132
1111,2017,12,3,4,2017년 12월 3일 일요일,12,야간,일,1,2,1,0,0,서울,용산구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9896417,37.51955374,126.9896395,37.51955062
1191,2017,12,27,22,2017년 12월 27일 수요일,24,야간,수,1,1,0,0,0,서울,송파구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""과속""","""과속""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0740522,37.51125332,127.0740541,37.51125672
4,2017,1,2,4,2017년 1월 2일 월요일,30,야간,월,1,1,0,0,0,서울,은평구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로내,승용차,승용차,보행자,보행자,126.915444,37.61909675,126.9154476,37.619098
81,2017,1,20,10,2017년 1월 20일 금요일,26,주간,금,1,1,0,0,0,서울,영등포구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로내,승용차,승용차,보행자,보행자,126.898331,37.50538728,126.8983347,37.50538488
186,2017,2,23,12,2017년 2월 23일 목요일,59,주간,목,1,1,0,0,0,서울,은평구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,126.9188359,37.63462549,126.9188342,37.63462225
207,2017,3,2,12,2017년 3월 2일 목요일,53,주간,목,1,2,0,1,0,서울,강동구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,자전거,자전거,보행자,보행자,127.1332227,37.53590572,127.1332262,37.5359077
628,2017,7,18,12,2017년 7월 18일 화요일,13,주간,화,1,2,1,0,0,서울,서초구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9947765,37.50150363,126.9947778,37.50150094
737,2017,8,21,9,2017년 8월 21일 월요일,10,주간,월,1,1,0,0,0,서울,성북구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0374663,37.61265275,127.0374658,37.61265114
767,2017,8,30,13,2017년 8월 30일 수요일,58,주간,수,1,1,0,0,0,서울,동대문구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,건설기계,건설기계,보행자,보행자,127.0447733,37.57751069,127.0447691,37.57751091
904,2017,10,2,5,2017년 10월 2일 월요일,2,야간,월,1,1,0,0,0,서울,서대문구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,승합차,승합차,보행자,보행자,126.9376194,37.58900965,126.937618,37.58900787
930,2017,10,13,17,2017년 10월 13일 금요일,0,주간,금,1,1,0,0,0,서울,양천구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.871196,37.51527798,126.8711966,37.51527553
995,2017,10,30,15,2017년 10월 30일 월요일,34,주간,월,1,1,0,0,0,서울,은평구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로내,승용차,승용차,보행자,보행자,126.9351456,37.63755292,126.9351476,37.63755314
998,2017,10,31,4,2017년 10월 31일 화요일,53,야간,화,1,1,0,0,0,서울,동작구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로부근,화물차,화물차,보행자,보행자,126.9427228,37.49539269,126.9427204,37.49539313
1107,2017,12,1,5,2017년 12월 1일 금요일,24,야간,금,1,1,0,0,0,서울,강서구,차대사람,0,횡단중,11,횡단중,운전자법규위반,"""보행자 보호의무 위반""","""보행자 보호의무 위반""",교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,126.8339845,37.54011342,126.8339884,37.54011038
1084,2017,11,24,6,2017년 11월 24일 금요일,3,주간,금,1,2,0,1,0,서울,구로구,차대사람,0,기타,기타,기타,운전자법규위반,0,"""신호위반""",교차로,교차로내,화물차,화물차,보행자,보행자,126.839599,37.4874521,126.8396028,37.48745295
890,2017,9,29,5,2017년 9월 29일 금요일,10,야간,금,1,1,0,0,0,서울,강남구,차대사람,0,보도통행중,보도통행중,보도통행중,운전자법규위반,0,"""신호위반""",교차로,교차로부근,승용차,승용차,보행자,보행자,127.0350569,37.5154508,127.0350583,37.51545366
150,2017,2,11,2,2017년 2월 11일 토요일,40,야간,토,1,1,0,0,0,서울,종로구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,0,"""신호위반""",교차로,교차로내,승용차,승용차,보행자,보행자,126.977166,37.57053361,126.9771619,37.57053356
48,2017,1,13,6,2017년 1월 13일 금요일,30,주간,금,1,1,0,0,0,서울,동작구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로내,승합차,승합차,보행자,보행자,126.9316479,37.51327688,126.9316442,37.5132804
54,2017,1,15,9,2017년 1월 15일 일요일,35,주간,일,1,1,0,0,0,서울,양천구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.8628733,37.5465552,126.8628692,37.54655641
185,2017,2,23,4,2017년 2월 23일 목요일,59,야간,목,1,1,0,0,0,서울,송파구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로내,승용차,승용차,보행자,보행자,127.1455584,37.49562557,127.14556,37.49562833
294,2017,4,2,5,2017년 4월 2일 일요일,40,야간,일,1,1,0,0,0,서울,서초구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로부근,승용차,승용차,보행자,보행자,127.0399386,37.46859918,127.0399361,37.46859698
533,2017,6,23,19,2017년 6월 23일 금요일,45,야간,금,1,1,0,0,0,서울,강동구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로내,화물차,화물차,보행자,보행자,127.135058,37.55182032,127.1350587,37.55181965
716,2017,8,15,12,2017년 8월 15일 화요일,55,주간,화,1,1,0,0,0,서울,금천구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로내,승용차,승용차,보행자,보행자,126.903005,37.44836408,126.9030059,37.44836697
866,2017,9,25,11,2017년 9월 25일 월요일,56,주간,월,1,1,0,0,0,서울,종로구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로부근,건설기계,건설기계,보행자,보행자,126.9903456,37.57740542,126.9903491,37.57740412
928,2017,10,13,10,2017년 10월 13일 금요일,40,주간,금,1,1,0,0,0,서울,동대문구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",기타,기타,화물차,화물차,보행자,보행자,127.065261,37.59105404,127.0652596,37.5910508
1122,2017,12,7,14,2017년 12월 7일 목요일,24,주간,목,1,1,0,0,0,서울,송파구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",교차로,교차로횡단보도내,건설기계,건설기계,보행자,보행자,127.1122986,37.51755935,127.1122954,37.51756273
1188,2017,12,27,18,2017년 12월 27일 수요일,0,야간,수,1,1,0,0,0,서울,은평구,차대사람,0,횡단중,11,횡단중,운전자법규위반,0,"""신호위반""",단일로,기타단일로,화물차,화물차,보행자,보행자,126.9159353,37.59104953,126.9159327,37.5910508
91,2017,1,22,4,2017년 1월 22일 일요일,50,야간,일,1,1,0,0,0,서울,종로구,차대사람,0,차도통행중,차도통행중,차도통행중,운전자법규위반,"""안전거리 미확보""","""안전거리 미확보""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.004238,37.57110108,127.0042371,37.57110317
2,2017,1,1,4,2017년 1월 1일 일요일,37,야간,일,1,1,0,0,0,서울,금천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.8980936,37.47294629,126.8980921,37.47294604
162,2017,2,13,23,2017년 2월 13일 월요일,24,야간,월,1,1,0,0,0,서울,관악구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.909903,37.48125328,126.909905,37.48125132
173,2017,2,18,10,2017년 2월 18일 토요일,10,주간,토,1,1,0,0,0,서울,동작구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,건설기계,건설기계,보행자,보행자,126.9488544,37.50307397,126.9488559,37.50307592
180,2017,2,20,19,2017년 2월 20일 월요일,10,야간,월,1,1,0,0,0,서울,강북구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,화물차,화물차,보행자,보행자,127.0331808,37.64025292,127.0331808,37.64025628
345,2017,4,20,2,2017년 4월 20일 목요일,40,야간,목,1,1,0,0,0,서울,송파구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.1067604,37.50548987,127.1067618,37.50549177
359,2017,4,26,4,2017년 4월 26일 수요일,45,야간,수,1,1,0,0,0,서울,종로구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9999369,37.57079451,126.9999341,37.570797
382,2017,5,4,14,2017년 5월 4일 목요일,25,주간,목,1,1,0,0,0,서울,양천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,126.8447146,37.5181896,126.8447142,37.51818974
394,2017,5,7,10,2017년 5월 7일 일요일,40,주간,일,1,1,0,0,0,서울,성동구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승용차,승용차,보행자,보행자,127.0240322,37.56581051,127.0240359,37.5658128
461,2017,5,31,9,2017년 5월 31일 수요일,58,주간,수,1,1,0,0,0,서울,양천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승합차,승합차,보행자,보행자,126.8554585,37.51366086,126.8554581,37.51365805
507,2017,6,16,0,2017년 6월 16일 금요일,52,야간,금,1,1,0,0,0,서울,구로구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.8587701,37.50617965,126.8587729,37.50618302
512,2017,6,16,14,2017년 6월 16일 금요일,53,주간,금,1,1,0,0,0,서울,용산구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0068415,37.53001942,127.0068422,37.53001643
620,2017,7,15,11,2017년 7월 15일 토요일,9,주간,토,1,1,0,0,0,서울,양천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,화물차,화물차,보행자,보행자,126.8640299,37.54365911,126.864028,37.54365754
642,2017,7,22,3,2017년 7월 22일 토요일,27,야간,토,1,2,0,1,0,서울,용산구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9864516,37.53754894,126.9864504,37.53754606
656,2017,7,25,21,2017년 7월 25일 화요일,35,야간,화,1,1,0,0,0,서울,강서구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,자전거,자전거,보행자,보행자,126.8701886,37.55837502,126.8701905,37.55837148
658,2017,7,26,4,2017년 7월 26일 수요일,47,야간,수,1,1,0,0,0,서울,성북구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0220528,37.60090993,127.0220507,37.60090873
666,2017,7,29,5,2017년 7월 29일 토요일,4,야간,토,1,1,0,0,0,서울,종로구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0106596,37.57097464,127.01066,37.57097501
749,2017,8,24,4,2017년 8월 24일 목요일,35,야간,목,1,1,0,0,0,서울,동대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.0699146,37.59137755,127.0699129,37.59137823
762,2017,8,28,8,2017년 8월 28일 월요일,50,주간,월,1,1,0,0,0,서울,동대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,승합차,승합차,보행자,보행자,127.0687851,37.57903399,127.068781,37.57903445
766,2017,8,30,5,2017년 8월 30일 수요일,23,야간,수,1,1,0,0,0,서울,양천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,126.8635575,37.52599016,126.8635609,37.52599129
786,2017,9,3,9,2017년 9월 3일 일요일,24,주간,일,1,1,0,0,0,서울,성북구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0221007,37.58632638,127.0221046,37.58632422
799,2017,9,7,20,2017년 9월 7일 목요일,25,야간,목,1,1,0,0,0,서울,강동구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승합차,승합차,보행자,보행자,127.1630806,37.55630222,127.1630772,37.55629917
810,2017,9,11,16,2017년 9월 11일 월요일,45,주간,월,1,1,0,0,0,서울,송파구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.1208479,37.53878703,127.1208474,37.5387855
841,2017,9,19,19,2017년 9월 19일 화요일,30,야간,화,1,1,0,0,0,서울,구로구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.8480449,37.50284723,126.848047,37.50284787
855,2017,9,22,22,2017년 9월 22일 금요일,3,야간,금,1,1,0,0,0,서울,관악구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",주차장,주차장,승용차,승용차,보행자,보행자,126.9260529,37.46369324,126.9260567,37.46369151
859,2017,9,23,10,2017년 9월 23일 토요일,42,주간,토,1,5,2,2,0,서울,금천구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승용차,승용차,보행자,보행자,126.9004481,37.46559416,126.9004457,37.46559527
863,2017,9,24,3,2017년 9월 24일 일요일,23,야간,일,2,3,1,0,0,서울,송파구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.113519,37.52665805,127.1135171,37.52666098
864,2017,9,24,11,2017년 9월 24일 일요일,7,주간,일,1,1,0,0,0,서울,노원구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승용차,승용차,보행자,보행자,127.0904084,37.62391687,127.0904125,37.62391499
865,2017,9,25,0,2017년 9월 25일 월요일,48,야간,월,1,1,0,0,0,서울,송파구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0992657,37.52118438,127.0992699,37.52118221
878,2017,9,26,23,2017년 9월 26일 화요일,35,야간,화,1,2,1,0,0,서울,영등포구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,건설기계,건설기계,보행자,보행자,126.9188344,37.52991657,126.9188342,37.5299167
889,2017,9,29,1,2017년 9월 29일 금요일,50,야간,금,1,1,0,0,0,서울,강남구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0248908,37.50368368,127.0248893,37.50368167
938,2017,10,15,9,2017년 10월 15일 일요일,5,주간,일,1,2,1,0,0,서울,영등포구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.8998546,37.52706351,126.8998528,37.52706706
939,2017,10,15,11,2017년 10월 15일 일요일,30,주간,일,1,1,0,0,0,서울,동대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0453264,37.57968507,127.045326,37.5796823
974,2017,10,23,0,2017년 10월 23일 월요일,32,야간,월,1,1,0,0,0,서울,동작구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9273595,37.51030874,126.9273593,37.51030899
982,2017,10,25,0,2017년 10월 25일 수요일,4,야간,수,1,6,3,1,1,서울,서대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,화물차,화물차,보행자,보행자,126.967258,37.56171471,126.9672624,37.56171126
1063,2017,11,21,1,2017년 11월 21일 화요일,48,야간,화,1,1,0,0,0,서울,용산구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9706443,37.5319809,126.9706401,37.53198261
1113,2017,12,4,4,2017년 12월 4일 월요일,40,야간,월,1,1,0,0,0,서울,종로구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.0170316,37.57326326,127.0170291,37.5732605
1115,2017,12,4,13,2017년 12월 4일 월요일,3,주간,월,1,1,0,0,0,서울,동대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.0628502,37.60234801,127.0628521,37.60234639
1117,2017,12,4,17,2017년 12월 4일 월요일,45,주간,월,1,1,0,0,0,서울,강동구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.1551605,37.55517069,127.155163,37.55517397
1123,2017,12,7,17,2017년 12월 7일 목요일,52,주간,목,1,1,0,0,0,서울,강동구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,127.1413004,37.55798669,127.141302,37.55798693
1160,2017,12,18,10,2017년 12월 18일 월요일,7,주간,월,1,2,1,0,0,서울,관악구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,보행자,보행자,126.9520885,37.48782003,126.9520899,37.48781648
1194,2017,12,28,23,2017년 12월 28일 목요일,45,야간,목,1,1,0,0,0,서울,동대문구,차대사람,0,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.0233629,37.57490241,127.0233622,37.57490516
657,2017,7,26,4,2017년 7월 26일 수요일,29,야간,수,1,1,0,0,0,서울,영등포구,차대사람,0,길가장자리구역통행중,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,126.9011139,37.53516402,126.9011105,37.53516687
478,2017,6,5,16,2017년 6월 5일 월요일,5,주간,월,1,1,0,0,0,서울,강동구,차대사람,0,보도통행중,보도통행중,보도통행중,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,보행자,보행자,127.1648634,37.55766834,127.1648648,37.55766647
735,2017,8,21,4,2017년 8월 21일 월요일,45,야간,월,1,1,0,0,0,서울,동대문구,차대사람,0,보도통행중,보도통행중,보도통행중,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,127.0535364,37.58363726,127.0535366,37.58364047
