f__objectid,발생년,발생월,발생일,발생시,발생날짜,발생분,주야,요일,dead,cnt,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,col1,사고유형_중분류,acc,acc1,법규위반_대분류,law,law1,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,경도,위도,x,y
270,2017,3,20,21,2017년 3월 20일 월요일,7,야간,월,1,1,0,0,0,서울,강남구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,자전거,자전거,127.0936418,37.49187097,127.0936374,37.49187219
271,2017,3,21,3,2017년 3월 21일 화요일,55,야간,화,1,2,0,1,0,서울,강동구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,교량위,승용차,승용차,화물차,화물차,127.1123713,37.54286969,127.1123673,37.54286693
407,2017,5,13,19,2017년 5월 13일 토요일,40,야간,토,1,1,0,0,0,서울,구로구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,화물차,화물차,126.8399233,37.47501522,126.8399262,37.47501354
444,2017,5,24,23,2017년 5월 24일 수요일,25,야간,수,1,1,0,0,0,서울,송파구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,화물차,화물차,127.1460155,37.49704208,127.1460182,37.49703951
525,2017,6,21,21,2017년 6월 21일 수요일,55,야간,수,1,1,0,0,0,서울,중구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,화물차,화물차,127.0132241,37.56494621,127.0132202,37.56494409
590,2017,7,9,14,2017년 7월 9일 일요일,40,주간,일,2,16,4,9,1,서울,서초구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승합차,승합차,승용차,승용차,127.0474904,37.45567212,127.047491,37.45566952
645,2017,7,22,12,2017년 7월 22일 토요일,10,주간,토,1,4,1,2,0,서울,도봉구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.0248193,37.65216224,127.0248175,37.65216317
694,2017,8,6,23,2017년 8월 6일 일요일,15,야간,일,1,1,0,0,0,서울,강서구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,자전거,자전거,126.8156368,37.54867943,126.8156358,37.54867884
710,2017,8,13,2,2017년 8월 13일 일요일,2,야간,일,1,2,0,1,0,서울,동대문구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,교량위,승용차,승용차,건설기계,건설기계,127.0406544,37.59538645,127.0406548,37.5953856
796,2017,9,6,15,2017년 9월 6일 수요일,4,주간,수,1,4,0,3,0,서울,강남구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,화물차,화물차,127.1114178,37.48225915,127.1114151,37.48225645
872,2017,9,26,1,2017년 9월 26일 화요일,15,야간,화,1,1,0,0,0,서울,강서구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,화물차,화물차,126.8519851,37.56985876,126.8519816,37.56985715
875,2017,9,26,15,2017년 9월 26일 화요일,45,주간,화,2,3,0,1,0,서울,서초구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.0508366,37.45217316,127.0508327,37.45217522
965,2017,10,20,18,2017년 10월 20일 금요일,17,야간,금,1,2,0,1,0,서울,노원구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,승용차,승용차,127.0567561,37.66897929,127.0567526,37.66898177
1010,2017,11,3,18,2017년 11월 3일 금요일,53,야간,금,1,1,0,0,0,서울,종로구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승용차,승용차,기타,기타,126.9921705,37.57049996,126.9921727,37.57049796
1187,2017,12,27,14,2017년 12월 27일 수요일,58,주간,수,1,6,1,4,0,서울,종로구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,자전거,자전거,127.0109723,37.57164293,127.0109744,37.57164429
42,2017,1,10,22,2017년 1월 10일 화요일,0,야간,화,1,2,0,1,0,서울,양천구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,승합차,승합차,126.8833993,37.53665923,126.8833957,37.53666278
104,2017,1,25,23,2017년 1월 25일 수요일,54,야간,수,1,5,0,4,0,서울,송파구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.1465082,37.50772469,127.1465123,37.50772227
191,2017,2,24,20,2017년 2월 24일 금요일,23,야간,금,1,4,1,1,1,서울,송파구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.1287793,37.47504547,127.1287795,37.47504205
226,2017,3,7,9,2017년 3월 7일 화요일,0,주간,화,1,1,0,0,0,서울,동대문구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,자전거,자전거,건설기계,건설기계,127.0650031,37.59449623,127.0649991,37.59449588
352,2017,4,24,5,2017년 4월 24일 월요일,30,야간,월,1,1,0,0,0,서울,강동구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로횡단보도내,자전거,자전거,승용차,승용차,127.1385521,37.53392114,127.1385532,37.53392025
520,2017,6,20,8,2017년 6월 20일 화요일,40,주간,화,1,2,1,0,0,서울,송파구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로횡단보도내,승합차,승합차,자전거,자전거,127.1131819,37.49769627,127.1131848,37.4976952
546,2017,6,28,23,2017년 6월 28일 수요일,20,야간,수,1,2,0,1,0,서울,서대문구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,이륜차,이륜차,126.9230741,37.5774924,126.9230743,37.57748955
612,2017,7,13,15,2017년 7월 13일 목요일,15,주간,목,1,1,0,0,0,서울,성동구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,자전거,자전거,승용차,승용차,127.0618852,37.54276527,127.061882,37.54276721
617,2017,7,14,12,2017년 7월 14일 금요일,10,주간,금,1,1,0,0,0,서울,은평구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,이륜차,이륜차,건설기계,건설기계,126.8890992,37.58578506,126.8891,37.5857832
634,2017,7,20,0,2017년 7월 20일 목요일,35,야간,목,1,1,0,0,0,서울,도봉구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,승용차,승용차,자전거,자전거,127.0398494,37.67086143,127.0398463,37.67085896
745,2017,8,23,16,2017년 8월 23일 수요일,50,주간,수,1,1,0,0,0,서울,성동구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승용차,승용차,이륜차,이륜차,127.0449804,37.54532428,127.0449847,37.54532423
838,2017,9,18,18,2017년 9월 18일 월요일,23,야간,월,1,2,1,0,0,서울,동대문구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,이륜차,이륜차,승용차,승용차,127.0498871,37.58402,127.0498895,37.58401777
908,2017,10,4,2,2017년 10월 4일 수요일,20,야간,수,1,1,0,0,0,서울,강북구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.0129107,37.62346918,127.0129148,37.62346675
925,2017,10,11,5,2017년 10월 11일 수요일,20,야간,수,1,1,0,0,0,서울,양천구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,승용차,승용차,자전거,자전거,126.8365304,37.52233518,126.8365306,37.52233642
996,2017,10,30,16,2017년 10월 30일 월요일,23,주간,월,1,1,0,0,0,서울,강남구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,승용차,승용차,127.0585619,37.51699217,127.0585582,37.51699272
1140,2017,12,12,19,2017년 12월 12일 화요일,10,야간,화,1,1,0,0,0,서울,동대문구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,이륜차,이륜차,화물차,화물차,127.0231226,37.57528,127.0231197,37.5752825
1145,2017,12,14,14,2017년 12월 14일 목요일,40,주간,목,1,1,0,0,0,서울,동작구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로횡단보도내,자전거,자전거,승합차,승합차,126.9389548,37.50458671,126.9389565,37.50458673
256,2017,3,17,14,2017년 3월 17일 금요일,25,주간,금,1,1,0,0,0,서울,종로구,차대차,1,기타,기타,기타,운전자법규위반,"""앞지르기 방법위반""","""앞지르기 방법위반""",단일로,기타단일로,승용차,승용차,이륜차,이륜차,126.9776201,37.61088875,126.97762,37.61088634
202,2017,2,28,23,2017년 2월 28일 화요일,20,야간,화,1,2,1,0,0,서울,강동구,차대차,1,기타,기타,기타,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",교차로,교차로부근,원동기장치자전거,원동기장치자전거,승합차,승합차,127.1381002,37.53375751,127.138104,37.53375641
46,2017,1,12,8,2017년 1월 12일 목요일,50,주간,목,1,1,0,0,0,서울,송파구,차대차,1,정면충돌,정면충돌,정면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,자전거,자전거,승합차,승합차,127.141916,37.50030167,127.1419129,37.50030365
159,2017,2,13,5,2017년 2월 13일 월요일,45,야간,월,1,2,0,1,0,서울,동대문구,차대차,1,정면충돌,정면충돌,정면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,화물차,화물차,승합차,승합차,127.0544618,37.58799426,127.0544619,37.58799706
442,2017,5,24,2,2017년 5월 24일 수요일,50,야간,수,1,1,0,0,0,서울,은평구,차대차,1,정면충돌,정면충돌,정면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",교차로,교차로부근,승용차,승용차,이륜차,이륜차,126.9230993,37.60064798,126.9231012,37.6006454
517,2017,6,18,4,2017년 6월 18일 일요일,30,야간,일,1,3,2,0,0,서울,영등포구,차대차,1,정면충돌,정면충돌,정면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,승용차,승용차,승용차,승용차,126.9062071,37.53234148,126.9062039,37.5323388
543,2017,6,28,20,2017년 6월 28일 수요일,31,야간,수,1,2,0,1,0,서울,동작구,차대차,1,정면충돌,정면충돌,정면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,고가도로위,이륜차,이륜차,승용차,승용차,126.9797307,37.47669603,126.979731,37.47669601
82,2017,1,20,11,2017년 1월 20일 금요일,20,주간,금,1,2,1,0,0,서울,광진구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,승용차,승용차,이륜차,이륜차,127.0712547,37.55125436,127.0712514,37.55125702
303,2017,4,6,3,2017년 4월 6일 목요일,10,야간,목,2,2,0,0,0,서울,광진구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,127.0799576,37.56995262,127.0799561,37.56994971
310,2017,4,7,21,2017년 4월 7일 금요일,0,야간,금,1,2,1,0,0,서울,도봉구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,127.0398531,37.66292069,127.0398553,37.66292325
556,2017,6,30,17,2017년 6월 30일 금요일,2,주간,금,1,2,1,0,0,서울,영등포구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,교량위,이륜차,이륜차,화물차,화물차,126.9067859,37.51499339,126.9067878,37.51499051
681,2017,8,2,6,2017년 8월 2일 수요일,40,주간,수,1,1,0,0,0,서울,성동구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,자전거,자전거,승용차,승용차,127.0640393,37.54803715,127.0640379,37.54803784
1026,2017,11,8,4,2017년 11월 8일 수요일,15,야간,수,1,1,0,0,0,서울,성북구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",교차로,교차로횡단보도내,자전거,자전거,화물차,화물차,127.0602626,37.61274891,127.060265,37.61275076
1174,2017,12,22,19,2017년 12월 22일 금요일,19,야간,금,1,1,0,0,0,서울,성동구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""중앙선 침범""","""중앙선 침범""",단일로,기타단일로,이륜차,이륜차,승용차,승용차,127.0342625,37.55587337,127.0342588,37.55587188
268,2017,3,20,15,2017년 3월 20일 월요일,25,주간,월,1,1,0,0,0,서울,서초구,차대차,1,추돌,추돌,추돌,운전자법규위반,"""차로위반(진로변경 위반)""","""차로위반(진로변경 위반)""",교차로,교차로부근,승용차,승용차,이륜차,이륜차,127.0406458,37.46760141,127.0406458,37.4675988
278,2017,3,23,8,2017년 3월 23일 목요일,35,주간,목,1,2,0,1,0,서울,광진구,차대차,1,측면충돌,측면충돌,측면충돌,운전자법규위반,"""차로위반(진로변경 위반)""","""차로위반(진로변경 위반)""",단일로,기타단일로,자전거,자전거,승합차,승합차,127.0882555,37.55601992,127.0882565,37.55602143
780,2017,9,2,4,2017년 9월 2일 토요일,28,야간,토,1,1,0,0,0,서울,용산구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""과속""","""과속""",단일로,고가도로위,승용차,승용차,없음,없음,126.9881445,37.5449023,126.9881483,37.544904
174,2017,2,19,2,2017년 2월 19일 일요일,22,야간,일,1,1,0,0,0,서울,성북구,차량단독,2,전도,전도,전도,운전자법규위반,"""과속""","""과속""",단일로,고가도로위,승용차,승용차,없음,없음,127.0631886,37.61422896,127.0631845,37.61423089
7,2017,1,2,17,2017년 1월 2일 월요일,13,주간,월,1,1,0,0,0,서울,광진구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,127.0949431,37.55460089,127.09494,37.55460425
87,2017,1,21,2,2017년 1월 21일 토요일,40,야간,토,1,1,0,0,0,서울,성동구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,지하차도(도로)내,승용차,승용차,없음,없음,127.0533459,37.55104375,127.053348,37.55104336
120,2017,2,2,15,2017년 2월 2일 목요일,37,주간,목,1,1,0,0,0,서울,양천구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,126.8736338,37.52144716,126.873631,37.52144583
213,2017,3,5,6,2017년 3월 5일 일요일,52,주간,일,1,1,0,0,0,서울,강서구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,126.842486,37.52714563,126.8424864,37.52714542
276,2017,3,22,12,2017년 3월 22일 수요일,35,주간,수,1,1,0,0,0,서울,금천구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,126.8966972,37.45109022,126.8966998,37.45109125
370,2017,4,30,0,2017년 4월 30일 일요일,53,야간,일,1,2,1,0,0,서울,영등포구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,승합차,승합차,없음,없음,126.8819889,37.52103148,126.8819853,37.52103259
903,2017,10,2,4,2017년 10월 2일 월요일,28,야간,월,1,1,0,0,0,서울,동대문구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,이륜차,이륜차,없음,없음,127.0684474,37.57278641,127.0684487,37.57278347
1025,2017,11,8,4,2017년 11월 8일 수요일,50,야간,수,1,1,0,0,0,서울,용산구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,126.9534638,37.52570134,126.9534643,37.52569919
1044,2017,11,14,8,2017년 11월 14일 화요일,5,주간,화,2,2,0,0,0,서울,성동구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,127.0599772,37.54383079,127.0599775,37.54382849
1092,2017,11,27,3,2017년 11월 27일 월요일,48,야간,월,1,2,1,0,0,서울,종로구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,126.9879846,37.57323099,126.9879866,37.57323202
1183,2017,12,27,5,2017년 12월 27일 수요일,20,야간,수,1,1,0,0,0,서울,동대문구,차량단독,2,공작물충돌,공작물충돌,공작물충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,127.0277617,37.58130162,127.027764,37.58129834
130,2017,2,3,23,2017년 2월 3일 금요일,40,야간,금,1,1,0,0,0,서울,서초구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",기타,기타,승용차,승용차,없음,없음,126.9988172,37.50970516,126.9988202,37.50970329
547,2017,6,29,0,2017년 6월 29일 목요일,20,야간,목,1,1,0,0,0,서울,광진구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,127.1025635,37.5459107,127.1025667,37.54590827
756,2017,8,26,7,2017년 8월 26일 토요일,14,주간,토,1,1,0,0,0,서울,동대문구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0320089,37.57043928,127.032013,37.570441
832,2017,9,16,18,2017년 9월 16일 토요일,15,야간,토,1,1,0,0,0,서울,영등포구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,자전거,자전거,없음,없음,126.8829579,37.55176348,126.8829555,37.55176267
850,2017,9,22,9,2017년 9월 22일 금요일,50,주간,금,1,1,0,0,0,서울,성동구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,화물차,화물차,없음,없음,127.0606968,37.54466271,127.0606962,37.54466183
917,2017,10,9,4,2017년 10월 9일 월요일,33,야간,월,1,1,0,0,0,서울,도봉구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0509524,37.68560495,127.0509495,37.68560462
1018,2017,11,6,3,2017년 11월 6일 월요일,5,야간,월,1,1,0,0,0,서울,동대문구,차량단독,2,기타,기타,기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0367307,37.58877327,127.0367291,37.58877296
410,2017,5,15,3,2017년 5월 15일 월요일,30,야간,월,1,2,0,0,1,서울,동작구,차량단독,2,도로이탈,도로이탈 기타,도로이탈 기타,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,126.9136976,37.49645101,126.9136959,37.49644796
124,2017,2,3,0,2017년 2월 3일 금요일,42,야간,금,1,1,0,0,0,서울,양천구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,126.872081,37.5311915,126.8720769,37.53119187
135,2017,2,5,1,2017년 2월 5일 일요일,30,야간,일,1,2,1,0,0,서울,노원구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,127.050192,37.67442554,127.0501949,37.67442834
137,2017,2,5,20,2017년 2월 5일 일요일,40,야간,일,1,1,0,0,0,서울,종로구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,이륜차,이륜차,없음,없음,127.0011961,37.58573513,127.0011918,37.58573337
307,2017,4,7,14,2017년 4월 7일 금요일,40,주간,금,1,1,0,0,0,서울,동작구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",기타,기타,원동기장치자전거,원동기장치자전거,없음,없음,126.9731322,37.50492437,126.9731284,37.50492167
357,2017,4,25,16,2017년 4월 25일 화요일,43,주간,화,1,1,0,0,0,서울,서초구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,승용차,승용차,없음,없음,127.0130629,37.4782983,127.0130585,37.47830002
369,2017,4,29,18,2017년 4월 29일 토요일,45,야간,토,1,1,0,0,0,서울,강남구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,터널안,이륜차,이륜차,없음,없음,127.0763454,37.48387823,127.0763448,37.48388173
378,2017,5,3,0,2017년 5월 3일 수요일,50,야간,수,1,1,0,0,0,서울,용산구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,126.9826121,37.51986567,126.9826146,37.51986411
386,2017,5,6,4,2017년 5월 6일 토요일,30,야간,토,1,1,0,0,0,서울,성북구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0123959,37.59124408,127.0123938,37.59124299
435,2017,5,21,20,2017년 5월 21일 일요일,33,야간,일,1,1,0,0,0,서울,성북구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.027208,37.60438284,127.027207,37.60438183
447,2017,5,26,22,2017년 5월 26일 금요일,50,야간,금,1,2,1,0,0,서울,중랑구,차량단독,2,전도,전도,전도,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,127.1035604,37.61839149,127.1035638,37.61839357
5,2017,1,2,8,2017년 1월 2일 월요일,40,주간,월,1,1,0,0,0,서울,영등포구,차량단독,2,전도전복,전도전복,전도전복,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로내,이륜차,이륜차,없음,없음,126.8977393,37.48749238,126.8977418,37.48749572
21,2017,1,5,10,2017년 1월 5일 목요일,20,주간,목,1,1,0,0,0,서울,광진구,차량단독,2,전도전복,전도전복,전도전복,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0651741,37.54170482,127.0651698,37.54170591
172,2017,2,18,1,2017년 2월 18일 토요일,23,야간,토,1,1,0,0,0,서울,성동구,차량단독,2,전도전복,전도전복,전도전복,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,기타단일로,이륜차,이륜차,없음,없음,127.0351954,37.5715425,127.035193,37.57154461
691,2017,8,6,4,2017년 8월 6일 일요일,0,야간,일,1,1,0,0,0,서울,노원구,차량단독,2,전도전복,전도전복,전도전복,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",단일로,터널안,이륜차,이륜차,없음,없음,127.1017362,37.67779256,127.1017402,37.67779135
289,2017,3,30,2,2017년 3월 30일 목요일,10,야간,목,1,1,0,0,0,서울,송파구,차량단독,2,주/정차차량 충돌,주/정차차량 충돌,주/정차차량 충돌,운전자법규위반,"""안전운전 의무 불이행""","""안전운전 의무 불이행""",교차로,교차로부근,승용차,승용차,승용차,승용차,127.1267885,37.49602745,127.1267852,37.49602746
